ID,CD_GCUF,NM_UF,NM_UF_SIGLA,CD_GCMUN,NM_MUN_2016,AR_MUN_2016
458,21,Maranhão,MA,2100477,ALTO ALEGRE DO PINDARÉ,1932
459,21,Maranhão,MA,2100501,ALTO PARNAÍBA,11132
460,21,Maranhão,MA,2100550,AMAPÁ DO MARANHÃO,502
461,21,Maranhão,MA,2100600,AMARANTE DO MARANHÃO,7438
462,21,Maranhão,MA,2100709,ANAJATUBA,1011
463,21,Maranhão,MA,2100808,ANAPURUS,608
464,21,Maranhão,MA,2100832,APICUM-AÇU,489
465,21,Maranhão,MA,2100873,ARAGUANÃ,805
466,21,Maranhão,MA,2100907,ARAIOSES,1783
467,21,Maranhão,MA,2100956,ARAME,2976
468,21,Maranhão,MA,2101004,ARARI,1100
469,21,Maranhão,MA,2101103,AXIXÁ,203
470,21,Maranhão,MA,2101202,BACABAL,1683
471,21,Maranhão,MA,2101251,BACABEIRA,616
472,21,Maranhão,MA,2101301,BACURI,824
473,21,Maranhão,MA,2101350,BACURITUBA,675
474,21,Maranhão,MA,2101400,BALSAS,13142
475,21,Maranhão,MA,2101509,BARÃO DE GRAJAÚ,2208
476,21,Maranhão,MA,2101608,BARRA DO CORDA,5190
477,21,Maranhão,MA,2101707,BARREIRINHAS,3027
478,21,Maranhão,MA,2101731,BELÁGUA,569
479,21,Maranhão,MA,2101772,BELA VISTA DO MARANHÃO,148
480,21,Maranhão,MA,2101806,BENEDITO LEITE,1782
481,21,Maranhão,MA,2101905,BEQUIMÃO,798
482,21,Maranhão,MA,2101939,BERNARDO DO MEARIM,249
483,21,Maranhão,MA,2101970,BOA VISTA DO GURUPI,403
484,21,Maranhão,MA,2102002,BOM JARDIM,6591
485,21,Maranhão,MA,2102036,BOM JESUS DAS SELVAS,2679
486,21,Maranhão,MA,2102077,BOM LUGAR,445
487,21,Maranhão,MA,2102101,BREJO,1075
488,21,Maranhão,MA,2102150,BREJO DE AREIA,1024
489,21,Maranhão,MA,2102200,BURITI,1474
490,21,Maranhão,MA,2102309,BURITI BRAVO,1583
491,21,Maranhão,MA,2102325,BURITICUPU,2545
492,21,Maranhão,MA,2102358,BURITIRANA,818
493,21,Maranhão,MA,2102374,CACHOEIRA GRANDE,706
494,21,Maranhão,MA,2102408,CAJAPIÓ,909
495,21,Maranhão,MA,2102507,CAJARI,662
496,21,Maranhão,MA,2102556,CAMPESTRE DO MARANHÃO,615
497,21,Maranhão,MA,2102606,CÂNDIDO MENDES,1641
498,21,Maranhão,MA,2102705,CANTANHEDE,773
499,21,Maranhão,MA,2102754,CAPINZAL DO NORTE,591
500,21,Maranhão,MA,2102804,CAROLINA,6442
501,21,Maranhão,MA,2102903,CARUTAPERA,1232
502,21,Maranhão,MA,2103000,CAXIAS,5197
503,21,Maranhão,MA,2103109,CEDRAL,283
504,21,Maranhão,MA,2103125,CENTRAL DO MARANHÃO,319
505,21,Maranhão,MA,2103158,CENTRO DO GUILHERME,1168
506,21,Maranhão,MA,2103174,CENTRO NOVO DO MARANHÃO,8370
507,21,Maranhão,MA,2103208,CHAPADINHA,3247
508,21,Maranhão,MA,2103257,CIDELÂNDIA,1464
509,21,Maranhão,MA,2103307,CODÓ,4361
510,21,Maranhão,MA,2103406,COELHO NETO,976
511,21,Maranhão,MA,2103505,COLINAS,1981
512,21,Maranhão,MA,2103554,CONCEIÇÃO DO LAGO-AÇU,733
513,21,Maranhão,MA,2103604,COROATÁ,2264
514,21,Maranhão,MA,2103703,CURURUPU,1093
515,21,Maranhão,MA,2103752,DAVINÓPOLIS,336
516,21,Maranhão,MA,2103802,DOM PEDRO,358
517,21,Maranhão,MA,2103901,DUQUE BACELAR,318
518,21,Maranhão,MA,2104008,ESPERANTINÓPOLIS,452
519,21,Maranhão,MA,2104057,ESTREITO,2719
520,21,Maranhão,MA,2104073,FEIRA NOVA DO MARANHÃO,1473
521,21,Maranhão,MA,2104081,FERNANDO FALCÃO,5087
522,21,Maranhão,MA,2104099,FORMOSA DA SERRA NEGRA,3691
523,21,Maranhão,MA,2104107,FORTALEZA DOS NOGUEIRAS,1854
524,21,Maranhão,MA,2104206,FORTUNA,695
525,21,Maranhão,MA,2104305,GODOFREDO VIANA,667
526,21,Maranhão,MA,2104404,GONÇALVES DIAS,884
527,21,Maranhão,MA,2104503,GOVERNADOR ARCHER,446
528,21,Maranhão,MA,2104552,GOVERNADOR EDISON LOBÃO,616
529,21,Maranhão,MA,2104602,GOVERNADOR EUGÊNIO BARROS,817
530,21,Maranhão,MA,2104628,GOVERNADOR LUIZ ROCHA,373
531,21,Maranhão,MA,2104651,GOVERNADOR NEWTON BELLO,1144
532,21,Maranhão,MA,2104677,GOVERNADOR NUNES FREIRE,1037
533,21,Maranhão,MA,2104701,GRAÇA ARANHA,271
534,21,Maranhão,MA,2104800,GRAJAÚ,8864
535,21,Maranhão,MA,2104909,GUIMARÃES,595
536,21,Maranhão,MA,2105005,HUMBERTO DE CAMPOS,2131
537,21,Maranhão,MA,2105104,ICATU,1449
538,21,Maranhão,MA,2105153,IGARAPÉ DO MEIO,369
539,21,Maranhão,MA,2105203,IGARAPÉ GRANDE,374
540,21,Maranhão,MA,2105302,IMPERATRIZ,1369
541,21,Maranhão,MA,2105351,ITAIPAVA DO GRAJAÚ,1239
542,21,Maranhão,MA,2105401,ITAPECURU MIRIM,1471
543,21,Maranhão,MA,2105427,ITINGA DO MARANHÃO,3582
544,21,Maranhão,MA,2105450,JATOBÁ,591
545,21,Maranhão,MA,2105476,JENIPAPO DOS VIEIRAS,1963
546,21,Maranhão,MA,2105500,JOÃO LISBOA,1135
547,21,Maranhão,MA,2105609,JOSELÂNDIA,704
548,21,Maranhão,MA,2105658,JUNCO DO MARANHÃO,555
549,21,Maranhão,MA,2105708,LAGO DA PEDRA,1240
550,21,Maranhão,MA,2105807,LAGO DO JUNCO,329
551,21,Maranhão,MA,2105906,LAGO VERDE,623
552,21,Maranhão,MA,2105922,LAGOA DO MATO,1513
553,21,Maranhão,MA,2105948,LAGO DOS RODRIGUES,221
554,21,Maranhão,MA,2105963,LAGOA GRANDE DO MARANHÃO,744
555,21,Maranhão,MA,2105989,LAJEADO NOVO,1064
556,21,Maranhão,MA,2106003,LIMA CAMPOS,322
557,21,Maranhão,MA,2106102,LORETO,3597
558,21,Maranhão,MA,2106201,LUÍS DOMINGUES,464
559,21,Maranhão,MA,2106300,MAGALHÃES DE ALMEIDA,433
560,21,Maranhão,MA,2106326,MARACAÇUMÉ,636
561,21,Maranhão,MA,2106359,MARAJÁ DO SENA,1403
562,21,Maranhão,MA,2106375,MARANHÃOZINHO,761
563,21,Maranhão,MA,2106409,MATA ROMA,548
564,21,Maranhão,MA,2106508,MATINHA,409
565,21,Maranhão,MA,2106607,MATÕES,2107
566,21,Maranhão,MA,2106631,MATÕES DO NORTE,795
567,21,Maranhão,MA,2106672,MILAGRES DO MARANHÃO,635
568,21,Maranhão,MA,2106706,MIRADOR,8521
569,21,Maranhão,MA,2106755,MIRANDA DO NORTE,341
570,21,Maranhão,MA,2106805,MIRINZAL,688
571,21,Maranhão,MA,2106904,MONÇÃO,1240
572,21,Maranhão,MA,2107001,MONTES ALTOS,1488
573,21,Maranhão,MA,2107100,MORROS,1715
574,21,Maranhão,MA,2107209,NINA RODRIGUES,573
575,21,Maranhão,MA,2107258,NOVA COLINAS,743
576,21,Maranhão,MA,2107308,NOVA IORQUE,977
577,21,Maranhão,MA,2107357,NOVA OLINDA DO MARANHÃO,2453
578,21,Maranhão,MA,2107407,OLHO D'ÁGUA DAS CUNHÃS,695
579,21,Maranhão,MA,2107456,OLINDA NOVA DO MARANHÃO,198
580,21,Maranhão,MA,2107506,PAÇO DO LUMIAR,123
581,21,Maranhão,MA,2107605,PALMEIRÂNDIA,532
582,21,Maranhão,MA,2107704,PARAIBANO,531
583,21,Maranhão,MA,2107803,PARNARAMA,3240
584,21,Maranhão,MA,2107902,PASSAGEM FRANCA,1358
585,21,Maranhão,MA,2108009,PASTOS BONS,1635
586,21,Maranhão,MA,2108058,PAULINO NEVES,979
587,21,Maranhão,MA,2108108,PAULO RAMOS,1169
588,21,Maranhão,MA,2108207,PEDREIRAS,262
589,21,Maranhão,MA,2108256,PEDRO DO ROSÁRIO,1750
590,21,Maranhão,MA,2108306,PENALVA,800
591,21,Maranhão,MA,2108405,PERI MIRIM,399
592,21,Maranhão,MA,2108454,PERITORÓ,825
593,21,Maranhão,MA,2108504,PINDARÉ-MIRIM,274
594,21,Maranhão,MA,2108603,PINHEIRO,1513
595,21,Maranhão,MA,2108702,PIO XII,545
596,21,Maranhão,MA,2108801,PIRAPEMAS,689
597,21,Maranhão,MA,2108900,POÇÃO DE PEDRAS,990
598,21,Maranhão,MA,2109007,PORTO FRANCO,1417
599,21,Maranhão,MA,2109056,PORTO RICO DO MARANHÃO,219
600,21,Maranhão,MA,2109106,PRESIDENTE DUTRA,772
601,21,Maranhão,MA,2109205,PRESIDENTE JUSCELINO,355
602,21,Maranhão,MA,2109239,PRESIDENTE MÉDICI,438
603,21,Maranhão,MA,2109270,PRESIDENTE SARNEY,724
604,21,Maranhão,MA,2109304,PRESIDENTE VARGAS,459
605,21,Maranhão,MA,2109403,PRIMEIRA CRUZ,1368
606,21,Maranhão,MA,2109452,RAPOSA,66
607,21,Maranhão,MA,2109502,RIACHÃO,6373
608,21,Maranhão,MA,2109551,RIBAMAR FIQUENE,734
609,21,Maranhão,MA,2109601,ROSÁRIO,685
610,21,Maranhão,MA,2109700,SAMBAÍBA,2479
611,21,Maranhão,MA,2109759,SANTA FILOMENA DO MARANHÃO,623
612,21,Maranhão,MA,2109809,SANTA HELENA,2195
613,21,Maranhão,MA,2109908,SANTA INÊS,600
614,21,Maranhão,MA,2110005,SANTA LUZIA,4780
615,21,Maranhão,MA,2110039,SANTA LUZIA DO PARUÁ,1010
616,21,Maranhão,MA,2110104,SANTA QUITÉRIA DO MARANHÃO,1435
617,21,Maranhão,MA,2110203,SANTA RITA,706
618,21,Maranhão,MA,2110237,SANTANA DO MARANHÃO,932
619,21,Maranhão,MA,2110278,SANTO AMARO DO MARANHÃO,1601
620,21,Maranhão,MA,2110302,SANTO ANTÔNIO DOS LOPES,771
621,21,Maranhão,MA,2110401,SÃO BENEDITO DO RIO PRETO,931
622,21,Maranhão,MA,2110500,SÃO BENTO,469
623,21,Maranhão,MA,2110609,SÃO BERNARDO,1007
624,21,Maranhão,MA,2110658,SÃO DOMINGOS DO AZEITÃO,961
625,21,Maranhão,MA,2110708,SÃO DOMINGOS DO MARANHÃO,1152
626,21,Maranhão,MA,2110807,SÃO FÉLIX DE BALSAS,2032
627,21,Maranhão,MA,2110856,SÃO FRANCISCO DO BREJÃO,746
628,21,Maranhão,MA,2110906,SÃO FRANCISCO DO MARANHÃO,2280
629,21,Maranhão,MA,2111003,SÃO JOÃO BATISTA,691
630,21,Maranhão,MA,2111029,SÃO JOÃO DO CARÚ,908
631,21,Maranhão,MA,2111052,SÃO JOÃO DO PARAÍSO,2054
632,21,Maranhão,MA,2111078,SÃO JOÃO DO SOTER,1438
633,21,Maranhão,MA,2111102,SÃO JOÃO DOS PATOS,1483
634,21,Maranhão,MA,2111201,SÃO JOSÉ DE RIBAMAR,388
635,21,Maranhão,MA,2111250,SÃO JOSÉ DOS BASÍLIOS,353
636,21,Maranhão,MA,2111300,SÃO LUÍS,835
637,21,Maranhão,MA,2111409,SÃO LUÍS GONZAGA DO MARANHÃO,909
638,21,Maranhão,MA,2111508,SÃO MATEUS DO MARANHÃO,783
639,21,Maranhão,MA,2111532,SÃO PEDRO DA ÁGUA BRANCA,720
640,21,Maranhão,MA,2111573,SÃO PEDRO DOS CRENTES,980
641,21,Maranhão,MA,2111607,SÃO RAIMUNDO DAS MANGABEIRAS,3522
642,21,Maranhão,MA,2111631,SÃO RAIMUNDO DO DOCA BEZERRA,419
643,21,Maranhão,MA,2111672,SÃO ROBERTO,227
644,21,Maranhão,MA,2111706,SÃO VICENTE FERRER,381
645,21,Maranhão,MA,2111722,SATUBINHA,442
646,21,Maranhão,MA,2111748,SENADOR ALEXANDRE COSTA,426
647,21,Maranhão,MA,2111763,SENADOR LA ROCQUE,739
648,21,Maranhão,MA,2111789,SERRANO DO MARANHÃO,1166
649,21,Maranhão,MA,2111805,SÍTIO NOVO,3115
650,21,Maranhão,MA,2111904,SUCUPIRA DO NORTE,1074
651,21,Maranhão,MA,2111953,SUCUPIRA DO RIACHÃO,864
652,21,Maranhão,MA,2112001,TASSO FRAGOSO,4383
653,21,Maranhão,MA,2112100,TIMBIRAS,1487
654,21,Maranhão,MA,2112209,TIMON,1765
655,21,Maranhão,MA,2112233,TRIZIDELA DO VALE,262
656,21,Maranhão,MA,2112274,TUFILÂNDIA,271
657,21,Maranhão,MA,2112308,TUNTUM,3369
658,21,Maranhão,MA,2112407,TURIAÇU,2578
659,21,Maranhão,MA,2112456,TURILÂNDIA,1512
660,21,Maranhão,MA,2112506,TUTÓIA,1652
661,21,Maranhão,MA,2112605,URBANO SANTOS,1706
662,21,Maranhão,MA,2112704,VARGEM GRANDE,1958
663,21,Maranhão,MA,2112803,VIANA,1168
664,21,Maranhão,MA,2112852,VILA NOVA DOS MARTÍRIOS,1189
665,21,Maranhão,MA,2112902,VITÓRIA DO MEARIM,717
666,21,Maranhão,MA,2113009,VITORINO FREIRE,1193
667,21,Maranhão,MA,2114007,ZÉ DOCA,2140
668,22,Piauí,PI,2200053,ACAUÃ,1280
669,22,Piauí,PI,2200103,AGRICOLÂNDIA,112
670,22,Piauí,PI,2200202,ÁGUA BRANCA,97
671,22,Piauí,PI,2200251,ALAGOINHA DO PIAUÍ,536
672,22,Piauí,PI,2200277,ALEGRETE DO PIAUÍ,244
673,22,Piauí,PI,2200301,ALTO LONGÁ,1738
674,22,Piauí,PI,2200400,ALTOS,958
675,22,Piauí,PI,2200459,ALVORADA DO GURGUÉIA,2132
676,22,Piauí,PI,2200509,AMARANTE,1155
677,22,Piauí,PI,2200608,ANGICAL DO PIAUÍ,223
678,22,Piauí,PI,2200707,ANÍSIO DE ABREU,338
679,22,Piauí,PI,2200806,ANTÔNIO ALMEIDA,646
680,22,Piauí,PI,2200905,AROAZES,822
681,22,Piauí,PI,2200954,AROEIRAS DO ITAIM,257
682,22,Piauí,PI,2201002,ARRAIAL,683
683,22,Piauí,PI,2201051,ASSUNÇÃO DO PIAUÍ,1691
684,22,Piauí,PI,2201101,AVELINO LOPES,1306
685,22,Piauí,PI,2201150,BAIXA GRANDE DO RIBEIRO,7809
686,22,Piauí,PI,2201176,BARRA D'ALCÂNTARA,263
687,22,Piauí,PI,2201200,BARRAS,1723
688,22,Piauí,PI,2201309,BARREIRAS DO PIAUÍ,2028
689,22,Piauí,PI,2201408,BARRO DURO,159
690,22,Piauí,PI,2201507,BATALHA,1589
691,22,Piauí,PI,2201556,BELA VISTA DO PIAUÍ,499
692,22,Piauí,PI,2201572,BELÉM DO PIAUÍ,244
693,22,Piauí,PI,2201606,BENEDITINOS,789
694,22,Piauí,PI,2201705,BERTOLÍNIA,1225
695,22,Piauí,PI,2201739,BETÂNIA DO PIAUÍ,581
696,22,Piauí,PI,2201770,BOA HORA,337
697,22,Piauí,PI,2201804,BOCAINA,269
698,22,Piauí,PI,2201903,BOM JESUS,5469
699,22,Piauí,PI,2201919,BOM PRINCÍPIO DO PIAUÍ,523
700,22,Piauí,PI,2201929,BONFIM DO PIAUÍ,289
701,22,Piauí,PI,2201945,BOQUEIRÃO DO PIAUÍ,270
702,22,Piauí,PI,2201960,BRASILEIRA,881
703,22,Piauí,PI,2201988,BREJO DO PIAUÍ,2267
704,22,Piauí,PI,2202000,BURITI DOS LOPES,689
705,22,Piauí,PI,2202026,BURITI DOS MONTES,2497
706,22,Piauí,PI,2202059,CABECEIRAS DO PIAUÍ,609
707,22,Piauí,PI,2202075,CAJAZEIRAS DO PIAUÍ,514
708,22,Piauí,PI,2202083,CAJUEIRO DA PRAIA,270
709,22,Piauí,PI,2202091,CALDEIRÃO GRANDE DO PIAUÍ,467
710,22,Piauí,PI,2202109,CAMPINAS DO PIAUÍ,831
711,22,Piauí,PI,2202117,CAMPO ALEGRE DO FIDALGO,658
712,22,Piauí,PI,2202133,CAMPO GRANDE DO PIAUÍ,312
713,22,Piauí,PI,2202174,CAMPO LARGO DO PIAUÍ,478
714,22,Piauí,PI,2202208,CAMPO MAIOR,1681
715,22,Piauí,PI,2202251,CANAVIEIRA,2163
716,22,Piauí,PI,2202307,CANTO DO BURITI,4326
717,22,Piauí,PI,2202406,CAPITÃO DE CAMPOS,570
718,22,Piauí,PI,2202455,CAPITÃO GERVÁSIO OLIVEIRA,1134
719,22,Piauí,PI,2202505,CARACOL,1611
720,22,Piauí,PI,2202539,CARAÚBAS DO PIAUÍ,471
721,22,Piauí,PI,2202554,CARIDADE DO PIAUÍ,501
722,22,Piauí,PI,2202604,CASTELO DO PIAUÍ,2381
723,22,Piauí,PI,2202653,CAXINGÓ,491
724,22,Piauí,PI,2202703,COCAL,1294
725,22,Piauí,PI,2202711,COCAL DE TELHA,310
726,22,Piauí,PI,2202729,COCAL DOS ALVES,325
727,22,Piauí,PI,2202737,COIVARAS,485
728,22,Piauí,PI,2202752,COLÔNIA DO GURGUÉIA,431
729,22,Piauí,PI,2202778,COLÔNIA DO PIAUÍ,948
730,22,Piauí,PI,2202802,CONCEIÇÃO DO CANINDÉ,831
731,22,Piauí,PI,2202851,CORONEL JOSÉ DIAS,1915
732,22,Piauí,PI,2202901,CORRENTE,3048
733,22,Piauí,PI,2203008,CRISTALÂNDIA DO PIAUÍ,1203
734,22,Piauí,PI,2203107,CRISTINO CASTRO,1846
735,22,Piauí,PI,2203206,CURIMATÁ,2338
736,22,Piauí,PI,2203230,CURRAIS,3157
737,22,Piauí,PI,2203255,CURRALINHOS,346
738,22,Piauí,PI,2203271,CURRAL NOVO DO PIAUÍ,731
739,22,Piauí,PI,2203305,DEMERVAL LOBÃO,217
740,22,Piauí,PI,2203354,DIRCEU ARCOVERDE,1017
741,22,Piauí,PI,2203404,DOM EXPEDITO LOPES,219
742,22,Piauí,PI,2203420,DOMINGOS MOURÃO,847
743,22,Piauí,PI,2203453,DOM INOCÊNCIO,3870
744,22,Piauí,PI,2203503,ELESBÃO VELOSO,1383
745,22,Piauí,PI,2203602,ELISEU MARTINS,1090
746,22,Piauí,PI,2203701,ESPERANTINA,909
747,22,Piauí,PI,2203750,FARTURA DO PIAUÍ,713
748,22,Piauí,PI,2203800,FLORES DO PIAUÍ,947
749,22,Piauí,PI,2203859,FLORESTA DO PIAUÍ,195
750,22,Piauí,PI,2203909,FLORIANO,3410
751,22,Piauí,PI,2204006,FRANCINÓPOLIS,269
752,22,Piauí,PI,2204105,FRANCISCO AYRES,656
753,22,Piauí,PI,2204154,FRANCISCO MACEDO,177
754,22,Piauí,PI,2204204,FRANCISCO SANTOS,492
755,22,Piauí,PI,2204303,FRONTEIRAS,778
756,22,Piauí,PI,2204352,GEMINIANO,456
757,22,Piauí,PI,2204402,GILBUÉS,3495
758,22,Piauí,PI,2204501,GUADALUPE,1024
759,22,Piauí,PI,2204550,GUARIBAS,3118
760,22,Piauí,PI,2204600,HUGO NAPOLEÃO,224
761,22,Piauí,PI,2204659,ILHA GRANDE,135
762,22,Piauí,PI,2204709,INHUMA,978
763,22,Piauí,PI,2204808,IPIRANGA DO PIAUÍ,529
764,22,Piauí,PI,2204907,ISAÍAS COELHO,776
765,22,Piauí,PI,2205003,ITAINÓPOLIS,828
766,22,Piauí,PI,2205102,ITAUEIRA,2554
767,22,Piauí,PI,2205151,JACOBINA DO PIAUÍ,1371
768,22,Piauí,PI,2205201,JAICÓS,865
769,22,Piauí,PI,2205250,JARDIM DO MULATO,510
770,22,Piauí,PI,2205276,JATOBÁ DO PIAUÍ,651
771,22,Piauí,PI,2205300,JERUMENHA,1867
772,22,Piauí,PI,2205359,JOÃO COSTA,1800
773,22,Piauí,PI,2205409,JOAQUIM PIRES,740
774,22,Piauí,PI,2205458,JOCA MARQUES,166
775,22,Piauí,PI,2205508,JOSÉ DE FREITAS,1538
776,22,Piauí,PI,2205516,JUAZEIRO DO PIAUÍ,932
777,22,Piauí,PI,2205524,JÚLIO BORGES,1297
778,22,Piauí,PI,2205532,JUREMA,1272
779,22,Piauí,PI,2205540,LAGOINHA DO PIAUÍ,68
780,22,Piauí,PI,2205557,LAGOA ALEGRE,395
781,22,Piauí,PI,2205565,LAGOA DO BARRO DO PIAUÍ,1330
782,22,Piauí,PI,2205573,LAGOA DE SÃO FRANCISCO,156
783,22,Piauí,PI,2205581,LAGOA DO PIAUÍ,427
784,22,Piauí,PI,2205599,LAGOA DO SÍTIO,805
785,22,Piauí,PI,2205607,LANDRI SALES,1089
786,22,Piauí,PI,2205706,LUÍS CORREIA,1071
787,22,Piauí,PI,2205805,LUZILÂNDIA,704
788,22,Piauí,PI,2205854,MADEIRO,177
789,22,Piauí,PI,2205904,MANOEL EMÍDIO,1619
790,22,Piauí,PI,2205953,MARCOLÂNDIA,140
791,22,Piauí,PI,2206001,MARCOS PARENTE,677
792,22,Piauí,PI,2206050,MASSAPÊ DO PIAUÍ,530
793,22,Piauí,PI,2206100,MATIAS OLÍMPIO,226
794,22,Piauí,PI,2206209,MIGUEL ALVES,1394
795,22,Piauí,PI,2206308,MIGUEL LEÃO,94
796,22,Piauí,PI,2206357,MILTON BRANDÃO,1230
797,22,Piauí,PI,2206407,MONSENHOR GIL,583
798,22,Piauí,PI,2206506,MONSENHOR HIPÓLITO,401
799,22,Piauí,PI,2206605,MONTE ALEGRE DO PIAUÍ,2418
800,22,Piauí,PI,2206654,MORRO CABEÇA NO TEMPO,2117
801,22,Piauí,PI,2206670,MORRO DO CHAPÉU DO PIAUÍ,328
802,22,Piauí,PI,2206696,MURICI DOS PORTELAS,481
803,22,Piauí,PI,2206704,NAZARÉ DO PIAUÍ,1316
804,22,Piauí,PI,2206720,NAZÁRIA,364
805,22,Piauí,PI,2206753,NOSSA SENHORA DE NAZARÉ,356
806,22,Piauí,PI,2206803,NOSSA SENHORA DOS REMÉDIOS,358
807,22,Piauí,PI,2206902,NOVO ORIENTE DO PIAUÍ,525
808,22,Piauí,PI,2206951,NOVO SANTO ANTÔNIO,445
809,22,Piauí,PI,2207009,OEIRAS,2702
810,22,Piauí,PI,2207108,OLHO D'ÁGUA DO PIAUÍ,183
811,22,Piauí,PI,2207207,PADRE MARCOS,279
812,22,Piauí,PI,2207306,PAES LANDIM,401
813,22,Piauí,PI,2207355,PAJEÚ DO PIAUÍ,987
814,22,Piauí,PI,2207405,PALMEIRA DO PIAUÍ,2024
815,22,Piauí,PI,2207504,PALMEIRAIS,1499
816,22,Piauí,PI,2207553,PAQUETÁ,448
817,22,Piauí,PI,2207603,PARNAGUÁ,3429
818,22,Piauí,PI,2207702,PARNAÍBA,434
819,22,Piauí,PI,2207751,PASSAGEM FRANCA DO PIAUÍ,775
820,22,Piauí,PI,2207777,PATOS DO PIAUÍ,744
821,22,Piauí,PI,2207793,PAU D'ARCO DO PIAUÍ,431
822,22,Piauí,PI,2207801,PAULISTANA,1970
823,22,Piauí,PI,2207850,PAVUSSU,1091
824,22,Piauí,PI,2207900,PEDRO II,1518
825,22,Piauí,PI,2207934,PEDRO LAURENTINO,870
826,22,Piauí,PI,2207959,NOVA SANTA RITA,910
827,22,Piauí,PI,2208007,PICOS,577
828,22,Piauí,PI,2208106,PIMENTEIRAS,4563
829,22,Piauí,PI,2208205,PIO IX,1947
830,22,Piauí,PI,2208304,PIRACURUCA,2369
831,22,Piauí,PI,2208403,PIRIPIRI,1409
832,22,Piauí,PI,2208502,PORTO,253
833,22,Piauí,PI,2208551,PORTO ALEGRE DO PIAUÍ,1169
834,22,Piauí,PI,2208601,PRATA DO PIAUÍ,199
835,22,Piauí,PI,2208650,QUEIMADA NOVA,1285
836,22,Piauí,PI,2208700,REDENÇÃO DO GURGUÉIA,2468
837,22,Piauí,PI,2208809,REGENERAÇÃO,1251
838,22,Piauí,PI,2208858,RIACHO FRIO,2222
839,22,Piauí,PI,2208874,RIBEIRA DO PIAUÍ,1012
840,22,Piauí,PI,2208908,RIBEIRO GONÇALVES,3979
841,22,Piauí,PI,2209005,RIO GRANDE DO PIAUÍ,636
842,22,Piauí,PI,2209104,SANTA CRUZ DO PIAUÍ,612
843,22,Piauí,PI,2209153,SANTA CRUZ DOS MILAGRES,980
844,22,Piauí,PI,2209203,SANTA FILOMENA,5285
845,22,Piauí,PI,2209302,SANTA LUZ,1187
846,22,Piauí,PI,2209351,SANTANA DO PIAUÍ,111
847,22,Piauí,PI,2209377,SANTA ROSA DO PIAUÍ,340
848,22,Piauí,PI,2209401,SANTO ANTÔNIO DE LISBOA,387
849,22,Piauí,PI,2209450,SANTO ANTÔNIO DOS MILAGRES,33
850,22,Piauí,PI,2209500,SANTO INÁCIO DO PIAUÍ,853
851,22,Piauí,PI,2209559,SÃO BRAZ DO PIAUÍ,656
852,22,Piauí,PI,2209609,SÃO FÉLIX DO PIAUÍ,627
853,22,Piauí,PI,2209658,SÃO FRANCISCO DE ASSIS DO PIAUÍ,1100
854,22,Piauí,PI,2209708,SÃO FRANCISCO DO PIAUÍ,1341
855,22,Piauí,PI,2209757,SÃO GONÇALO DO GURGUÉIA,1385
856,22,Piauí,PI,2209807,SÃO GONÇALO DO PIAUÍ,150
857,22,Piauí,PI,2209856,SÃO JOÃO DA CANABRAVA,480
858,22,Piauí,PI,2209872,SÃO JOÃO DA FRONTEIRA,818
859,22,Piauí,PI,2209906,SÃO JOÃO DA SERRA,997
860,22,Piauí,PI,2209955,SÃO JOÃO DA VARJOTA,395
861,22,Piauí,PI,2209971,SÃO JOÃO DO ARRAIAL,213
862,22,Piauí,PI,2210003,SÃO JOÃO DO PIAUÍ,1528
863,22,Piauí,PI,2210052,SÃO JOSÉ DO DIVINO,319
864,22,Piauí,PI,2210102,SÃO JOSÉ DO PEIXE,1287
865,22,Piauí,PI,2210201,SÃO JOSÉ DO PIAUÍ,365
866,22,Piauí,PI,2210300,SÃO JULIÃO,291
867,22,Piauí,PI,2210359,SÃO LOURENÇO DO PIAUÍ,673
868,22,Piauí,PI,2210375,SÃO LUIS DO PIAUÍ,220
869,22,Piauí,PI,2210383,SÃO MIGUEL DA BAIXA GRANDE,446
870,22,Piauí,PI,2210391,SÃO MIGUEL DO FIDALGO,813
871,22,Piauí,PI,2210409,SÃO MIGUEL DO TAPUIO,5035
872,22,Piauí,PI,2210508,SÃO PEDRO DO PIAUÍ,518
873,22,Piauí,PI,2210607,SÃO RAIMUNDO NONATO,2416
874,22,Piauí,PI,2210623,SEBASTIÃO BARROS,894
875,22,Piauí,PI,2210631,SEBASTIÃO LEAL,3152
876,22,Piauí,PI,2210656,SIGEFREDO PACHECO,1031
877,22,Piauí,PI,2210706,SIMÕES,1075
878,22,Piauí,PI,2210805,SIMPLÍCIO MENDES,1346
879,22,Piauí,PI,2210904,SOCORRO DO PIAUÍ,762
880,22,Piauí,PI,2210938,SUSSUAPARA,203
881,22,Piauí,PI,2210953,TAMBORIL DO PIAUÍ,1587
882,22,Piauí,PI,2210979,TANQUE DO PIAUÍ,399
883,22,Piauí,PI,2211001,TERESINA,1392
884,22,Piauí,PI,2211100,UNIÃO,1173
885,22,Piauí,PI,2211209,URUÇUÍ,8412
886,22,Piauí,PI,2211308,VALENÇA DO PIAUÍ,1335
887,22,Piauí,PI,2211357,VÁRZEA BRANCA,451
888,22,Piauí,PI,2211407,VÁRZEA GRANDE,237
889,22,Piauí,PI,2211506,VERA MENDES,342
890,22,Piauí,PI,2211605,VILA NOVA DO PIAUÍ,222
891,22,Piauí,PI,2211704,WALL FERRAZ,270
